LABORATORIO,COD_BARRAS,DESCRIPCION_COMPLETA,PRECIO,%ESP,VALOR,R30D
COSMETICOS SAMY S.A.,7703378004887,SOMBRA COMPACTA INDIVIDUAL NEGRO PROFUND COMPOSICION DESCONOCIDA,"8,500",10,850,0
COSMETICOS SAMY S.A.,7703378009387,SOMBRA COMPACTA INDIVIDUAL ROSA PERLA # COSMETICOS,"8,100",10,810,0
COSMETICOS SAMY S.A.,7703378011656,SOMBRA COMPACTA INDIVIDUAL SEPIA # 54 COSMETICOS,"8,100",10,810,0
COSMETICOS SAMY S.A.,7703378011779,SOMBRA COMPACTA INDIVIDUAL TURQUESA # 66 COSMETICOS,"8,100",10,810,0
COSMETICOS SAMY S.A.,7703378007550,SOMBRA COMPACTA TRÃO CARAMELO CHIC # 10 COSMETICOS,"10,200",10,"1,020",0
COSMETICOS SAMY S.A.,7703378009080,SOMBRA COMPACTA TRÃO DESEO PRIMAVERAL # COSMETICOS,"10,200",10,"1,020",0
COSMETICOS SAMY S.A.,7703378089563,SOMBRA COMPACTA TRIO PASSION WINE # 18 COSMETICOS,"10,200",10,"1,020",0
COSMETICOS SAMY S.A.,7703378050952,SOMBRA COMPACTA TRIO PRETTY PEACH # 20 COMPOSICION DESCONOCIDA,"10,500",10,"1,050",0
COSMETICOS SAMY S.A.,7703378311626,SOMBRA COMPACTA TRÃO ROSE CHERI # 19 COSMETICOS,"10,200",10,"1,020",0
COSMETICOS SAMY S.A.,7703378005129,SOMBRA COMPACTA TRIO TORTA DE CHOCOLATE COSMETICOS,"10,200",10,"1,020",0
COSMETICOS SAMY S.A.,7703378005112,SOMBRA COMPACTA TRIO VIENTO DEL DESIERTO COSMETICOS,"10,200",10,"1,020",0
DIAGNOSTICOS BIOMEDICO,6971969565043,GLUCOCARE MATCH SISTEMA MONITOREO DE GLU SIN COMPOSICION,"107,000",5,"5,350",0
DIAGNOSTICOS BIOMEDICO,7709936494015,GLUCOMETRO COMBO * 50 TIRAS REACTIVAS + SIN COMPOSICION VARIOS,"107,000",5,"5,350",0
DIAGNOSTICOS BIOMEDICO,6937579900339,PRUEBA DE EMBARAZO CASSETTE * 1 UND SIN COMPOSICION PRUEBAS DE EMBARAZO,"11,900",5,595,0
DIAGNOSTICOS BIOMEDICO,7709208753895,PRUEBA DE EMBARAZO DB LIFE LAPICERO * 1 SIN COMPOSICION PRUEBAS DE EMBARAZO,"15,500",5,775,0
ECAR,7702184013038,AMOXICILINA 500 MG * 50 CAP,"45,000",8,"3,600",0
ECAR,7702184013069,AMPICILINA 500 MG * 100 CAPS,"96,800",8,"7,744",0
ECAR,7702184530016,ATLETICS AEROSOL * 90 ML DICLOFENACO RELAJANTE MUSCULAR,"35,500",10,"3,550",0
ECAR,7702184530023,ATLETICS GEL * 60 GR DICLOFENACO RELAJANTE MUSCULAR,"21,300",10,"2,130",0
ECAR,7702184011560,ATORVASTATINA 40 MG * 10 TAB ATORVASTATINA HIPOLIPEMIANTE,"21,900",10,"2,190",0
ECAR,7702184014189,ATORVASTATINA 40 MG * 30 TAB ATORVASTATINA HIPOLIPEMIANTE,"59,900",10,"5,990",0
ECAR,7702184690789,BACTRODERM ALCOHOL GLICERINADO * 58 ML ALCOHOL GLICERINADO VARIOS,"7,000",10,700,0
ECAR,7702184020333,BACTRODERM BUCOFARINGEO * 60 ML YODOPOVIDONA ANTISEPTICO,"10,100",10,"1,010",0
ECAR,7702184020326,BACTRODERM ESPUMA * 60 ML YODOPOVIDONA ANTISEPTICO,"14,000",10,"1,400",0
ECAR,7702184020319,BACTRODERM SOLUCION * 60 ML YODOPOVIDONA ANTISEPTICO,"11,000",10,"1,100",0
ECAR,7702184020227,CETIRIZINA 5 MG MORA AZUL * 60 ML CETIRIZINA ANTISEPTICO,"12,600",10,"1,260",0
ECAR,7702184020258,CLORFENIRAMINA JBE * 120 ML CLORFENIRAMINA ANTIALERGICO,"8,300",10,830,0
ECAR,7702184680032,DERMICLEAR GEL CAMOMILLA * 120 ML PRAMOXINA + ZINC ANTIPRURIGINOSO,"17,600",10,"1,760",0
ECAR,7702184680049,DERMICLEAR GEL PIEL * 120 ML MANZANILLA + CALENDULA ANTIPRURIGINOSO,"16,000",10,"1,600",0
ECAR,7702184020791,DESLORATADINA JBE * 60 ML DESLORATADINA ANTIHISTAMINICO,"15,000",10,"1,500",0
ECAR,7702184550120,ECARVIT JALEA * 220 ML FORMULA NUTRICIONAL VITAMINAS,"51,900",12,"6,228",0
ECAR,7702184592021,FARMALAX 3350 PEG * 15 S/S POLIETILENGLICOL 3350,"106,900",10,"10,690",0
ECAR,7702184590010,FARMALAX 5 MG * 10 GRAG BISACODILO,"6,300",10,630,0
ECAR,7702184590027,FARMALAX 5 MG * 100 GRAG BISACODILO LAXANTE,"45,000",10,"4,500",0
ECAR,7702184012130,FEXOFENADINA 120 MG * 10 TAB FEXOFENADINA,"55,500",10,"5,550",0
ECAR,7702184011386,FEXOFENADINA 180 MG * 10 TAB FEXOFENADINA ANTIHISTAMINICO,"83,500",10,"8,350",0
ECAR,7702184020388,FEXOFENADINA 30 MG SUSP * 150 ML FEXOFENADINA ANTIALERGICO,"56,300",10,"5,630",0
ECAR,7702184021002,HEDERA HELIX + PROPOLEO JBE * 100 ML HEDERA HELIX + PROPOLEO ANTITUSIVO,"25,100",10,"2,510",0
ECAR,7702184011850,IRBESARTAN 150 MG * 30 TAB IRBESARTAN ANTIHIPERTENSIVO,"19,500",10,"1,950",0
ECAR,7702184011867,IRBESARTAN E CARDIO 300 MG * 30 TAB IRBESARTAN ANTIHIPERTENSIVO,"44,000",10,"4,400",0
ECAR,7702184020128,KETOTIFENO JBE * 100 ML KETOTIFENO ANTITUSIVO,"12,400",10,"1,240",0
ECAR,7702184010150,LOPERAMIDA 2 MG * 6 TAB LOPERAMIDA ANTIDIARREICO,"7,600",10,760,0
ECAR,7702184012406,LOSARTAN 100 MG * 30 TAB LOSARTAN ANTIHIPERTENSIVO,"12,700",10,"1,270",0
ECAR,7702184011201,LOSARTAN E CARDIO 50 MG * 30 TAB LOSARTAN ANTIHIPERTENSIVO,"14,500",10,"1,450",0
ECAR,7702184011430,LOSARTAN E CARDIO 50 MG * 300 TAB LOSARTAN ANTIHIPERTENSIVO,"53,700",10,"5,370",0
ECAR,7702184620014,LUDIKA 20 MG * 1 TAB TADALAFILO DISFUNCION ERECTIL,"24,800",10,"2,480",0
ECAR,7702184620021,LUDIKA 20 MG * 4 TAB TADALAFILO DISFUNCION ERECTIL,"78,400",10,"7,840",0
ECAR,7702184620045,LUDIKA 5 MG * 30 TAB TADALAFILO DISFUNCION ERECTIL,"86,500",10,"8,650",0
ECAR,7702184620229,LUDIKA GEL LUBRICANTE * 15 S/S LUBRICANTE LUBRICANTE INTIMO,"34,700",10,"3,470",0
ECAR,7702184620113,LUDIKA GEL LUBRICANTE * 50 GR FORMULA QUIMICA ESTIMULANTE SEXUAL,"26,600",10,"2,660",0
ECAR,7702184014486,MESALAZINA 500 MG * 30 TAB MESALAZINA INTESTINO IRRITABLE,"45,300",10,"4,530",0
ECAR,7702184020616,METRONIDAZOL 250 MG * 120 ML METRONIDAZOL,"12,800",10,"1,280",0
ECAR,7702184010181,METRONIDAZOL 500 MG * 100 TAB METRONIDAZOL,"30,000",8,"2,400",0
ECAR,7702184020838,MINOXIDIL 5% * 60 ML MINOXIDIL,"49,900",10,"4,990",0
ECAR,7702184010754,ORLISTAT 120 MG * 30 CAP ORLISTAT ADELGAZANTE,"87,300",10,"8,730",0
ECAR,7702184560013,PASEDOL 50 MG * 12 TAB DIMENHIDRINATO ANTIANEMICO,"14,200",10,"1,420",0
ECAR,7702184560143,PASEDOL JBE * 60 ML DIMENHIDRINATO,"23,400",12,"2,808",0
ECAR,7703451175459,SOREL PLUS SUN PROTECTOR SOLAR EMULSION FORMULA QUIMICA,"69,900",10,"6,990",0
ECAR,7703451780608,SOREL PLUS SUN PROTECTOR SOLAR GEL * 50 FORMULA QUIMICA PROTECTOR SOLAR,"69,900",10,"6,990",0
ECAR,7702184020661,TRAMADOL GOTAS * 10 ML TRAMADOL ANTIINFLAMATORIO,"12,200",10,"1,220",0
ECAR,7702184972533,TRIMETOPRIMA SULFA 160/800 MG * 100 TAB TRIMETOPRIM + SULFAMETOXAZOL ANTIBIOTICO,"60,000",8,"4,800",0
ECAR,7702184393963,VITAMINA C + ZINC MANDARINA * 100 TAB ACIDO ASCORBICO (VITAMINA C) + ZINC VITAMINAS,"63,400",15,"9,510",0
ECAR,7702184828908,VITAMINA C + ZINC NARANJA * 100 TAB ACIDO ASCORBICO (VITAMINA C) + ZINC VITAMINAS,"63,400",10,"6,340",0
ECAR,7702184835982,VITAMINA C + ZINC TUTI FRUTI * 100 TAB ACIDO ASCORBICO (VITAMINA C) + ZINC VITAMINAS,"63,400",10,"6,340",0
ECAR,7702184020821,VITAMINA C GOTAS * 30 ML ACIDO ASCORBICO (VITAMINA C) VITAMINAS,"11,900",10,"1,190",0
ECO DISTRIBUCIONES AJ,7708152336048,BOLSA ECO FARMANORTE BOLSA VARIOS,"3,500",5,175,0
ENERXIS,7709437129317,ENERXIS MULTIVITAMINICO * 30 CAP MULTIVITAMINICO MULTIVITAMINICO,"40,000",20,"8,000",0
EUROFARMA,7703153015398,GELPIN 50 MG * 2 CAP SILDENAFIL DISFUNCION ERECTIL,"12,000",10,"1,200",0
EUROFARMA,7703153022082,GELPIN FAST 50 MG * 4 TAB MASTICABLE SILDENAFIL DISFUNCION ERECTIL,"25,000",10,"2,500",0
FAES OTC,7707274722715,PROCATEC 500 MG * 10 TAB CIPROFLOXACINA ANTIBIOTICO,"18,000",10,"1,800",0
FITOCOL SAS,0737186394295,CHANCAPIEDRA * 60 CAP,"45,000",5,"2,250",0
GENFAR,7702605100019,ACETAMINOFEN 500 MG * 100 TAB ACETAMINOFEN ANALGESICO,"26,000",10,"2,600",0
GENFAR,7705959885458,ACETAMINOFEN KIDS 100 MG GOTAS * 30 ML ACETAMINOFEN ANALGESICO,"11,700",8,936,0
GENFAR,7705959885465,ACETAMINOFEN KIDS 160 MG JBE * 90 ML ACETAMINOFEN ANALGESICO,"14,000",8,"1,120",0
GENFAR,7702605100156,ACICLOVIR 5 % UNG * 15 GR ACICLOVIR ANTIVIRAL,"13,800",8,"1,104",0
GENFAR,7702605100132,ACICLOVIR 800 MG * 10 TAB ACICLOVIR ANTIVIRAL,"22,700",8,"1,816",0
GENFAR,7705959012861,CETIRIZINA GOTAS * 15 ML CETIRIZINA ANTIHISTAMINICO,"24,000",10,"2,400",0
GENFAR,7705959012939,CLINDAMICINA 300 MG * 24 CAP CLINDAMICINA ANTIBIOTICO,"68,400",5,"3,420",0
GENFAR,7702605105595,DEXAMETASONA 8 MG * 10 AMP DEXAMETASONA CORTICOIDE,"46,400",8,"3,712",0
GENFAR,7702605100866,DICLOFENACO 50 MG * 30 TAB DICLOFENACO ANTIINFLAMATORIO,"8,100",8,648,0
GENFAR,7705959881092,DICLOFENACO 75 MG * 10 AMP DICLOFENACO ANTIINFLAMATORIO,"36,100",8,"2,888",0
GENFAR,7702605101245,FLUCONAZOL 150 MG * 1 CAP FLUCONAZOL ANTIPIOJOS,"3,900",8,312,0
GENFAR,7702605101511,IBUPROFENO 800 MG * 50 TAB IBUPROFENO ANTIINFLAMATORIO,"27,000",12,"3,240",0
GENFAR,7705959885229,IBUPROFENO KIDS 100MG/5ML * 120 ML IBUPROFENO ANALGESICO,"14,000",8,"1,120",0
GENFAR,7702605101535,ISOCONAZOL CREMA * 20 GR ISOCONAZOL ANTIMICOTICO,"22,000",8,"1,760",0
GENFAR,7702605101634,LORATADINA 10 MG * 10 TAB LORATADINA ANTIALERGICO,"4,500",8,360,0
GENFAR,7702605101795,METRONIDAZOL 500 MG * 100 TAB METRONIDAZOL ANTIPARASITARIO,"34,500",8,"2,760",0
GENFAR,7702605101948,NAPROXENO 500 MG * 10 TAB NAPROXENO ANTIINFLAMATORIO,"11,300",10,"1,130",0
GENFAR,7702605108527,NITAZOXANIDA 500 MG * 6 TAB NITAZOXANIDA ANTIPARASITARIO,"33,000",5,"1,650",0
GENFAR,7702605102044,OMEPRAZOL 20 MG * 10 CAP OMEPRAZOL ANTIULCEROSO,"4,500",8,360,0
GENFAR,7702605102792,SECNIDAZOL 500 MG * 4 TAB SECNIDAZOL ANTIPARASITARIO,"10,500",5,525,0
GENFAR,7702605103133,SILDENAFIL 50 MG * 2 TAB SILDENAFIL DISFUNCION ERECTIL,"8,000",8,640,0
GENFAR,7702605102808,SILIMARINA 150 MG * 20 TAB SILIMARINA HEPATOPROTECTOR,"28,500",8,"2,280",0
GENFAR,7702605103652,SULFADIAZINA PLATA CREMA * 15 GR SULFADIAZINA DE PLATA ANTIBIOTICO,"11,800",8,944,0
GENFAR,7702605102624,TINIDAZOL 500 MG * 8 CAP TINIDAZOL ANTIMICOTICO,"6,800",8,544,0
GENFAR,7702605103300,TRAMADOL GOTAS * 10 ML TRAMADOL ANALGESICO,"17,800",8,"1,424",0
GENFAR,7702605102884,TRIMEBUTINA 200 MG * 30 TAB TRIMEBUTINA INTESTINO IRRITABLE,"28,000",12,"3,360",0
GERCO,7707210530572,SIMPIOX * 5 ML IVERMECTINA ANTIPARASITARIO,"16,100",5,805,0
GFC,7709012750028,DREPACTIL * 30 CAP CASCARA SAGRADA + BOLDO + RUIBARBO HEPATOPROTECTOR,"36,000",10,"3,600",0
GFC,7709650004873,FILTRO MAX PROT SOLAR KIDS SPF50+ EMULSI ALOE+VITAMINA E BLOQUEADOR SOLAR,"55,000",20,"11,000",0
GFC,7708950264956,GFCVEN CASTAÃ‘O DE INDIAS * 60 GR CASTAÃ‘O DE INDIAS + ALOE VERA ANTIVARICOSO,"30,000",15,"4,500",0
GFC,7709259315677,SUREZ SUPLEMENTO DIETARIO * 30 CAP VITAMINAS + MAGNESIO + HIERRO + ZIN MULTIVITAMINICO,"65,000",10,"6,500",0
HERSON DISTRIBUCIONES,7709036609784,DESLOSHER 5 MG * 30 TAB DESLORATADINA ANTIHISTAMINICO,"45,000",12,"5,400",0
HERSON DISTRIBUCIONES,7707308720328,SKIN MAX *120 ML ACETATO DE ALUMINIO ANTIACNE,"9,900",12,"1,188",0
HUMAX PHARMACEUTICAL,7703454920568,BEDOYECTA * 3 JERINGAS PRELLENADAS VITAMINA B12 + VITAMINA B6 + VITAMI VITAMINAS,"112,300",10,"11,230",0
INOVY,8536315230501,CABLE ANDROID 3.5A MICRO REF DF1988 DISPOSITIVOS CELULARES VARIOS,"19,000",10,"1,900",0
INOVY,6970280945015,CARGADOR CARRO HQ CARGADOR VARIOS,"12,500",10,"1,250",0
INOVY,6993145612068,MANOS LIBRES ORIGINAL DISPOSITIVOS CELULARES VARIOS,"19,000",5,950,0
INOVY,4029948201986,XQISIT CARGADOR INALAMBRICO CARGA RAPIDA SIN COMPOSICION5,"43,900",8,"3,512",0
INOVY,4029948200224,XQISIT TRIPODE PARA CELULAR CON MICROFON SIN COMPOSICION,"103,900",8,"8,312",0
INTERBEL,7707223661805,CREMA PROTECTORA OSITO * 110 GR OXIDO DE ZINC PROTECTOR CUTANEO,"15,000",20,"3,000",0
KEOPS FARMACEUTICA,7707357700616,BILGLED JB * 120 ML CASCARA SAGRADA + BOLDO + RUIBARBO HEPATOPROTECTOR,"28,600",20,"5,720",0
KEOPS FARMACEUTICA,7708152336505,BRONCOMIELITO TABLETAS MASTICABLES * 24 MIEL + PROPOLEO VARIOS,"60,000",10,"6,000",0
KEOPS FARMACEUTICA,7708152336390,DIGSURE FIBRA * 400 GR AVENA+ARANDANOS+MANZANA+PITAYA+JENG FIBRA,"44,900",15,"6,735",0
KEOPS FARMACEUTICA,7709375370314,PROPOLIN JALEA * 120 ML PROPOLEO + EUCALIPTO + SAUCO + TOTU ANTITUSIVO,"15,000",10,"1,500",0
LA SANTE GENERICO,7703763070329,",7 AMOXICILINA 250 MG * 100 ML AMOXICILINA ANTIBIOTICO","12,300",10,"1,230",0
LAB PHARMACIENCIA SAS,7708152336598,EREX BEBIDA * 500 ML BOROJO + MACA + CHONTADURO DISFUNCION ERECTIL,"45,900",10,"4,590",0
LAB PHARMACIENCIA SAS,7708152336918,EREX BEBIDA 20 ML * 20 S/S BOROJO + MACA + CHONTADURO ESTIMULANTE SEXUAL,"62,900",10,"6,290",0
LABQUIFAR PHARMACEUTIC,7707019482126,ABALPIN 10 MG * 30 TAB AMLODIPINO ANTIHIPERTENSIVO,"13,200",12,"1,584",0
LABQUIFAR PHARMACEUTIC,7707019379464,ACTIVIRAL 5% CREMA * 15 GR ACICLOVIR ANTIVIRAL,"17,200",8,"1,376",0
LABQUIFAR PHARMACEUTIC,7707019412628,ACTIVIRAL 800 MG * 10 TAB ACICLOVIR ANTIVIRAL,"25,200",12,"3,024",0
LABQUIFAR PHARMACEUTIC,7707332987766,AIRCYS 5 MG * 10 TAB MONTELUKAS ANTIASMATICO,"23,800",12,"2,856",0
LABQUIFAR PHARMACEUTIC,7707019469837,ALGINACID SUSP * 360 ML HIDROXIDO ALUMINIO + MEGNESIO + ALG ANTIACIDO,"32,900",12,"3,948",0
LABQUIFAR PHARMACEUTIC,7707019328653,ASMIKET JBE * 120 ML KETOTIFENO ANTIASMATICO,"19,500",12,"2,340",0
LABQUIFAR PHARMACEUTIC,7707019381023,ATORFIT 10 MG * 30 TAB ATORVASTATINA HIPOLIPEMIANTE,"21,500",12,"2,580",0
LABQUIFAR PHARMACEUTIC,7707019381047,ATORFIT 20 MG * 30 TAB ATORVASTATINA HIPOLIPEMIANTE,"30,300",12,"3,636",0
LABQUIFAR PHARMACEUTIC,7707332986707,AVALPRIC SUSP * 120 ML ACIDO VALPROICO ANTICONVULSIVO,"19,800",10,"1,980",0
LABQUIFAR PHARMACEUTIC,7707019313086,AZ TROBAC 200 MG * 15 ML AZITROMICINA ANTIBIOTICO,"21,500",12,"2,580",0
LABQUIFAR PHARMACEUTIC,7707019312843,BACMICINE 250 MG SUSP * 100 ML SULTAMICILINA ANTIBIOTICO,"78,300",10,"7,830",0
LABQUIFAR PHARMACEUTIC,7707019312621,BACMICINE 375 MG * 10 TAB SULTAMICILINA ANTIBIOTICO,"64,700",10,"6,470",0
LABQUIFAR PHARMACEUTIC,7707019312690,BACMICINE 750 MG * 10 TAB SULTAMICILINA ANTIBIOTICO,"79,200",10,"7,920",0
LABQUIFAR PHARMACEUTIC,7707019474503,BEIBYSAN CREMA * 110 GR OXIDO DE ZINC PROTECTOR CUTANEO,"26,000",12,"3,120",0
LABQUIFAR PHARMACEUTIC,7707019472400,BEIBYSAN CREMA * 60 GR OXIDO DE ZINC PROTECTOR CUTANEO,"19,800",12,"2,376",0
LABQUIFAR PHARMACEUTIC,7707019437225,BUPROFEN JBE * 120 ML IBUPROFENO ANTIINFLAMATORIO,"21,500",12,"2,580",0
LABQUIFAR PHARMACEUTIC,7707019314120,CEFAFLEX 250 MG SUSP * 100 ML CEFALEXINA ANTIBIOTICO,"23,800",12,"2,856",0
LABQUIFAR PHARMACEUTIC,7707019332148,CINDIMIZOL 150 MG * 5 CAP FLUCONAZOL ANTIMICOTICO,"38,500",12,"4,620",0
LABQUIFAR PHARMACEUTIC,7707019332124,CINDIMIZOL 200 MG * 5 CAP FLUCONAZOL ANTIMICOTICO,"43,600",12,"5,232",0
LABQUIFAR PHARMACEUTIC,7707019413816,CLINBAC 300 MG * 24 CAP CLINDAMICINA ANTIBIOTICO,"47,600",12,"5,712",0
LABQUIFAR PHARMACEUTIC,7707019402117,COLESPAS 10 MG * 30 TAB BUTILBROMURO DE HIOSCINA ANTIESPASMODICO,"39,600",12,"4,752",0
LABQUIFAR PHARMACEUTIC,7707019413625,CORTISOLONA 1% CREMA * 20 GR HIDROCORTISONA CORTICOIDE,"13,200",12,"1,584",0
LABQUIFAR PHARMACEUTIC,7707019413632,CORTISOLONA 1% CREMA *40 GR HIDROCORTISONA CORTICOIDE,"16,500",12,"1,980",0
LABQUIFAR PHARMACEUTIC,7707019459012,DERMIQUEM * 60 GR SULFADIAZINA DE PLATA ANTIBIOTICO,"24,800",8,"1,984",0
LABQUIFAR PHARMACEUTIC,7707019412208,DEUCILINA 500 MG * 30 TAB AMPICILINA ANTIBIOTICO,"30,500",12,"3,660",0
LABQUIFAR PHARMACEUTIC,7707019301236,DIEXSOPRAZOL 40 MG * 10 CAP ESOMEPRAZOL ANTIULCEROSO,"30,000",10,"3,000",0
LABQUIFAR PHARMACEUTIC,7707019339123,DIFLENAC 100 MG * 20 CAP DICLOFENACO ANTIINFLAMATORIO,"21,000",12,"2,520",0
LABQUIFAR PHARMACEUTIC,7707019481600,DIGLUFOR 850 MG * 30 TAB METFORMINA ANTIDIABETICO,"22,800",10,"2,280",0
LABQUIFAR PHARMACEUTIC,7707019380637,DIZPACIL 20MG/5ML SUSP * 70 ML FLUOXETINA ANTIDEPRESIVO,"38,500",12,"4,620",0
LABQUIFAR PHARMACEUTIC,7707019325027,DONAPRIL 20 MG * 30 TAB ENALAPRIL ANTIHIPERTENSIVO,"8,500",12,"1,020",0
LABQUIFAR PHARMACEUTIC,7707019402063,DOSALDIN * 20 TAB DIPIRONA + CAFEINA + ISOMETEPTENO ANTIMIGRAâ”œÃ¦OSO,"30,000",12,"3,600",0
LABQUIFAR PHARMACEUTIC,7707019402131,DOSALDIN GOTAS * 30 ML DIPIRONA + CAFEINA + ISOMETEPTENO ANTIMIGRAâ”œÃ¦OSO,"35,700",12,"4,284",0
LABQUIFAR PHARMACEUTIC,7707019402100,ESPASMYDOL * 20 TAB IBUPROFENO + METOCARBAMOL RELAJANTE MUSCULAR,"37,800",8,"3,024",0
LABQUIFAR PHARMACEUTIC,7707019314113,EUMOXINA 250MG/5ML SUSP * 100 ML AMOXICILINA ANTIBIOTICO,"18,500",10,"1,850",0
LABQUIFAR PHARMACEUTIC,7707019330205,EUTARPAN 1MG/1ML JBE * 100 ML LORATADINA ANTIALERGICO,"16,200",12,"1,944",0
LABQUIFAR PHARMACEUTIC,7707019330274,EUTARPAN 1MG/1ML JBE * 120 ML LORATADINA ANTIALERGICO,"21,500",12,"2,580",0
LABQUIFAR PHARMACEUTIC,7707019340105,FINAPAR * 2 TAB ALBENDAZOL ANTIPARASITARIO,"8,000",12,960,0
LABQUIFAR PHARMACEUTIC,7707019341805,FINAPAR SUSP * 20 ML ALBENDAZOL ANTIPARASITARIO,"8,700",12,"1,044",0
LABQUIFAR PHARMACEUTIC,7707019401950,FIREXIFEN JARABE * 120 ML ACETAMINOFEN ANALGESICO,"18,500",12,"2,220",0
LABQUIFAR PHARMACEUTIC,7707019312836,FLURINEX 500 MG * 14 TAB LEVOFLOXACINA ANTIBIOTICO,"57,900",12,"6,948",0
LABQUIFAR PHARMACEUTIC,7707019332605,FUNGISTEROL 200 MG * 10 TAB KETOCONAZOL ANTIMICOTICO,"9,400",12,"1,128",0
LABQUIFAR PHARMACEUTIC,7707019335002,FUNGISTEROL CREMA 2% * 30 GR KETOCONAZOL ANTIMICOTICO,"15,900",12,"1,908",0
LABQUIFAR PHARMACEUTIC,7707019334203,FUNGISTEROL SHAMPOO * 100 ML KETOCONAZOL ANTIMICOTICO,"24,000",12,"2,880",0
LABQUIFAR PHARMACEUTIC,7707019334302,FUNGISTEROL SHAMPOO * 200 ML KETOCONAZOL ANTIMICOTICO,"39,600",12,"4,752",0
LABQUIFAR PHARMACEUTIC,7707019355338,GASTRITAN MENTA * 360 ML HIDROXIDO ALUMINIO + HIDROXIDO MAGN ANTIACIDO,"25,900",12,"3,108",0
LABQUIFAR PHARMACEUTIC,7707019402186,HEMETIL GOTAS * 30 ML METOCLOPRAMIDA ANTIHEMETICO,"15,500",12,"1,860",0
LABQUIFAR PHARMACEUTIC,7707019334012,HONGISTINA SUSP * 60 ML NISTATINA ANTIMICOTICO,"18,500",12,"2,220",0
LABQUIFAR PHARMACEUTIC,7707019312676,KLIACEF 250 MG SUSP * 100 ML CEFRADINA ANTIBIOTICO,"21,600",12,"2,592",0
LABQUIFAR PHARMACEUTIC,7707019312645,KLIACEF 500 MG * 20 TAB CEFRADINA ANTIBIOTICO,"40,800",12,"4,896",0
LABQUIFAR PHARMACEUTIC,7707019469820,LAMDOTIL * 16 TAB DIFENOXILATO + ATROPINA ANTIDIARREICO,"27,000",12,"3,240",0
LABQUIFAR PHARMACEUTIC,7707019459036,LIRODERM LOCION 10% * 60 ML CROTAMITON ANTIPRURIGINOSO,"20,000",12,"2,400",0
LABQUIFAR PHARMACEUTIC,7707019413830,MACROMYCIN 250 MG * 50 ML CLARITROMICINA ANTIBIOTICO,"55,200",12,"6,624",0
LABQUIFAR PHARMACEUTIC,7707019412109,MACROMYCIN 500 MG * 10 TAB CLARITROMICINA ANTIBIOTICO,"43,500",12,"5,220",0
LABQUIFAR PHARMACEUTIC,7707019469806,MEBICITROF 250 MG * 120 ML METRONIDAZOL ANTIPARASITARIO,"21,600",12,"2,592",0
LABQUIFAR PHARMACEUTIC,7707019340907,METROXAZIDE 600/200MG * 18 TAB METRONIDAZOL + NIFUROXAZIDE ANTIDIARREICO,"29,000",12,"3,480",0
LABQUIFAR PHARMACEUTIC,7707019342208,METROXAZIDE SUSP * 120 ML METRONIDAZOL + NIFUROXAZIDE ANTIDIARREICO,"25,800",12,"3,096",0
LABQUIFAR PHARMACEUTIC,7707019337105,MEXICAN 7.5 MG * 30 TAB MELOXICAM ANTIINFLAMATORIO,"18,000",12,"2,160",0
LABQUIFAR PHARMACEUTIC,7707019332117,MICOTRAZOL 100 MG * 4 CAP ITRACONAZOL ANTIMICOTICO,"31,100",12,"3,732",0
LABQUIFAR PHARMACEUTIC,7707019381085,MIO RELAX 2 MG * 20 TAB TIZANIDINA RELAJANTE MUSCULAR,"46,800",12,"5,616",0
LABQUIFAR PHARMACEUTIC,7707019381054,MIO RELAX 4 MG * 10 TAB TIZANIDINA RELAJANTE MUSCULAR,"57,600",12,"6,912",0
LABQUIFAR PHARMACEUTIC,7707019460100,MIODIN B12 * 6 AMP TIAMINA + PIRIDOXINA + CIANOCOBALAM VITAMINAS,"57,600",10,"5,760",0
LABQUIFAR PHARMACEUTIC,7707332986936,NEWTARPAN 5 MG * 10 TAB DESLORATADINA ANTIALERGICO,"22,700",12,"2,724",0
LABQUIFAR PHARMACEUTIC,7707332986905,NEWTARPAN JBE * 120 ML DESLORATADINA ANTIALERGICO,"31,200",10,"3,120",0
